Timestamp,Headline,USD/BRL,Forward Return t+1,Forward Return t+2,Forward Return t+3,Forward Return t+4,Forward Return t+5,Forward Return t+6,Forward Return t+7,Forward Return t+8,Forward Return t+9,Forward Return t+10,Forward Return t+11,Forward Return t+12,Forward Return t+13,Forward Return t+14,Forward Return t+15,Forward Return t+16,Forward Return t+17,Forward Return t+18,Forward Return t+19,Forward Return t+20
2024-12-03 15:20:00,Grande mensagem levada ao mercado é garantir sustentabilidade ao arcabouço,6.0749,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:20:00,"Reforçamos que governo entregará resultados fiscais prometidos para 2024, 2025 e 2026",6.0749,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:23:00,"Tesouro/Ceron: Não posso adiantar resultado de novembro, mas o mês performou bem",6.0735,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:23:00,"Vamos fechar bem o exercício de 2024, num passo a passo que recupera o fiscal; teremos superávit forte em dezembro",6.0735,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:23:00,"Pacote de cortes de gastos endereça parte do problema, mas não encerra nosso trabalho",6.0735,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:23:00,Compreensão do racional e do que almejamos ficou clara; rodada com o mercado foi satisfatória,6.0735,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:25:00,França: Macron descarta renunciar ao cargo,6.0713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:38:00,"EMPRESAS: Brava lidera entre as maiores altas, sobrepondo-se a seus pares",6.0727,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:39:00,MERCADOS: Juros disparam e bolsa sobe após PIB do 3TRI; bolsas em NY patinam com tensões geopolíticas,6.0717,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:45:00,MERCADOS: Ouro sobe em meio a tensões geopolíticas,6.0612,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:48:00,Tesouro/Ceron: Já posso dizer com alguma segurança que cumprimento da meta dentro da banda está garantido,6.0583,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:48:00,"Acho que tem condições de resultado ficar mais perto de (déficit de) 0,2% do PIB do que de 0,25%",6.0583,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:48:00,"Até novembro, empoçamento está em torno de R$ 30 bi; deve ter alguma redução até o fim do ano, para ficar próximo de R$ 20 bi",6.0583,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 15:56:00,Tesouro/Ceron: BC e Tesouro só atuam em caso de disfuncionalidades no câmbio; não parece ser o caso,6.0447,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 15:56:00,Estamos cumprindo a PAF do exercício; óbvio que o desejo é de menor impacto possível do câmbio na gestão da dívida,6.0447,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 15:58:00,Tesouro/Ladeira: Tesouro só atua com recompra quando mercado é disfuncional; estamos longe disso,6.0433,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 15:58:00,Acompanhamos mercado com bastante atenção para monitorar cenário,6.0433,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 15:58:00,Acumulamos recursos em caixa no 1º semestre que ajudaram atuação no 2º semestre,6.0433,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 16:03:00,Lira coloca na pauta do dia a votação de requerimentos de urgência para dois projetos que integram o pacote fiscal,6.0501,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-12-03 16:09:00,Jurema Monteiro renuncia à presidência da Abear; Juliano Noman assume,6.0547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2024-12-03 16:09:00,Noman foi diretor-presidente da Anac e é o atual secretário de Aviação Civil do Ministério de Portos e Aeroportos,6.0547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2024-12-03 16:12:00,Fed/Goolsbee: Tarifas poderão ter impacto inflacionário nos EUA,6.0565,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-12-03 16:16:00,EMPRESAS: Ambev estende ganhos e se destaca entre as maiores altas,6.0592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 16:18:00,EUA: Congresso tenta aprovar pacote temporário para evitar shutdown no fim do ano,6.0512,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03 16:26:00,"Fed/Daly: Economia está em boa posição, com mercado de trabalho sólido e bom crescimento",6.0578,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 16:38:00,"Iguatemi negocia empréstimo-ponte para compra de shoppings da Brookfield, com pagamento imediato* (fontes do Broadcast)",6.0532,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
2024-12-03 16:38:00,Grupo colocará recursos próprios e será garantidor da dívida,6.0532,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
2024-12-03 16:38:00,Empréstimo será pago com captação de recursos por fundos imobiliários,6.0532,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
2024-12-03 16:38:00,"Expectativa é de assinar transação neste ano, com fechamento em 2025",6.0532,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
2024-12-03 16:40:00,"Tesouro/Ceron: Independentemente do envio ou não do projeto do IR, essa é discussão para 2025",6.0525,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 16:52:00,"Petróleo/fechamento: Brent para fevereiro sobe 2,49%, a US$ 73,62 por barril, na ICE",6.0515,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 16:52:00,"WTI para janeiro registra alta de 2,70%, a US$ 69,94 por barril, na Nymex",6.0515,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 16:55:00,"Coreia do Sul: Presidente afirma na TV que irá suspender lei marcial de emergência, declarada mais cedo",6.0547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2024-12-03 16:55:00,"Segundo ele, tropas se retiraram e seu gabinete irá se reunir em breve",6.0547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2024-12-03 16:57:00,"Governo avisa Congresso que pagará R$ 7,8 bilhões em emendas após decisão de Dino",6.0566,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
2024-12-03 17:00:00,"Taxa Ptax fecha em R$ 6,0707, alta de 0,12%",6.0562,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
2024-12-03 17:01:00,"dolar à vista fecha em baixa de 0,16%, a R$ 6,0584, após oscilar entre R$ 6,0320 e R$ 6,0954",6.0582,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:01:00,EMPRESAS: Setor de mineração perde força e Vale vira sinal para o negativo,6.0582,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:07:00,"MERCADOS: Petróleo sobe com dolar fraco, expectativa sobre reunião da Opep+ e tensões geopolíticas",6.0542,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:09:00,"CVM absolve Sérgio Rial, ex-presidente da Americanas, por divulgação de fatos relevantes, e condena João Guerra, ex-diretor de RI, a multa de R$ 340 mil",6.0551,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:09:00,Absolvição de Rial ocorreu devido a empate do colegiado,6.0551,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:15:00,"Cobre sobe com dolar fraco, sinais de recuperação da demanda na China e tensões na Coreia do Sul, 15º maior exportador do metal",6.0561,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:15:00,"Na Comex, o contrato para dezembro subiu 1,73%, a US$ 4,2020 por libra-peso",6.0561,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:15:00,"Na LME, o contrato para três meses tinha alta de 1,33%, para US$ 9.116 por tonelada",6.0561,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-03 17:24:00,MERCADOS: dolar interrompe sequência de recordes com sinalização de resultado fiscal de 2024 um pouco acima do piso,6.0521,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-12-03 17:35:00,BC e CVM simplificam regras de aplicações de estrangeiros nos mercados financeiro e de capitais,6.0505,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-12-03 17:40:00,"ANP: Produção de petróleo no Brasil cai 7,8% em outubro na comparação anual, para 3,268 milhões bpd",6.0562,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,NA
2024-12-04 09:00:00,"IBGE: Produção industrial de outubro cai 0,2%, de +1,1% em setembro :(mediana +0,1%) na comparação anual, +5,9%%, de +3,4% (consenso +6%)",6.0514,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:01:00,"EMPRESAS: Iguatemi nega negociação de empréstimo para compra de shoppings, mas reitera interesse nos ativos",6.0529,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:03:00,"dolar cai 0,07%, a R$ 6,0544; dolar futuro sobe 0,14%, a R$ 6,0690",6.0514,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:03:00,Juros futuros abrem em queda; DI Jan/26 tem viés de alta,6.0514,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:03:00,"Ibovespa futuro sobe 0,07% (126.405)",6.0514,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:04:00,"IBGE: Produção industrial varia -0,2% em outubro",6.0523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:11:00,"Citi reduz preço-alvo de Rede D‚ÄôOr de R$ 38 para R$ 37, reiterando recomendação de compra",6.06,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:11:00,"Banco considerou resultados do 3TRI e novas premissas macroeconômicas, mantendo estimativas de lucro para 2025 e 2026",6.06,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:17:00,EMPRESAS: CSN desiste da aquisição da InterCement após pedido de recuperação judicial,6.0592,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 09:25:00,"dolar ganha força a sobe a R$ 6,0674 (+0,15%( e puxa juros às máximas",6.0682,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:25:00,"Jan/26 a 14,090%, de 14,053%; Jan/27 a 14,395%, de 14,323%; Jan/29 a 14,250%, de 14,151%; Jan/31 a 14,080%, de 13,978%",6.0682,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:25:00,Mensagem apagada,6.0682,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:26:00,Lula reafirma no X (Twitter) o compromisso com a reconstrução do Brasil e o fortalecimento das políticas sociais,6.0692,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:26:00,Ele destacou que os dois primeiros anos do mandato foram dedicados a reparar os danos herdados da administração anterior,6.0692,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:26:00,"Além disso, disse que foram anos para implementar iniciativas voltadas à dignidade e à ampliação de oportunidades para a população",6.0692,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:28:00,EMPRESAS: Eletrobras contrata financiamento de US$ 400 milhões junto a agência de crédito italiana,6.0687,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 09:36:00,MERCADOS: dolar e juros sobem com incerteza fiscal e exterior cauteloso,6.0706,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
2024-12-04 09:43:00,"Safra eleva recomendação de Petrobras PN de neutra para outperform (equivalente a compra), com preço-alvo a R$ 48",6.066,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-12-04 09:43:00,Revisão é sustentada pela perspectiva de forte geração de fluxo de caixa livre e confiança de que isso beneficiará acionistas,6.066,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-12-04 09:52:00,Rehn do BCE vê mais motivos para corte de juros em dezembro,6.0624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 10:05:00,"Morgan Stanley eleva recomendação de Suzano de neutra para overweight (equivalente a compra), com preço-alvo a R$ 83",6.0614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 10:05:00,Pressão por conta de M&A está desaparecendo à medida que a administração da empresa se concentra na desalavancagem,6.0614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-04 10:08:00,"Brasil/S&P Global: PMI Composto cai a 53,5, de 55,9; Serviços, a 53,6, de 56.2 em novembro",6.0516,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0
2024-12-04 10:09:00,"Ibovespa encerra os leilões em queda de 0,10%, aos 126.011,92 pontos",6.0501,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-12-04 10:13:00,Acompanhe a movimentação das principais ações do Ibovespa:,6.0549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
2024-12-04 10:15:00,EUA/ADP: relatório de empregos no setor privado de novembro aponta 146 mil vagas; consenso 150 mil,6.0533,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2024-12-04 10:26:00,EMPRESAS: Suzano opera em alta após Morgan Stanley elevar recomendação,6.0512,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2024-12-04 10:27:00,"‚ö† EUA/ADP: relatório de empregos no setor privado de outubro é revisado a 184 mil, de 233 mil",6.0522,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2024-12-04 10:28:00,IBGE divulga estudo e mostra que miséria e pobreza atingem o menor patamar da história do Brasil,6.0533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2024-12-04 10:28:00,O estudo é a Síntese de Indicadores Sociais com dados referentes ao ano de 2023,6.0533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2024-12-04 10:28:00,"Segundo ele, a pobreza e a extrema pobreza registraram os menores índices da série histórica, iniciada em 2012",6.0533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2024-12-04 10:36:00,Maiores altas do Ibovespa:,6.0563,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
2024-12-04 10:36:00,Maiores baixas do Ibovespa:,6.0563,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
2024-12-04 10:37:00,"BCE/Lagarde: Dados sugerem fraqueza no crescimento da zona do euro no curto prazo, mas recuperação deve ganhar força",6.0571,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
2024-12-04 10:37:00,Gastos do consumidor devem aumentar com a renda mensal aumentando,6.0571,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
2024-12-04 10:37:00,Mercado de trabalho segue resiliente até agora,6.0571,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
2024-12-04 10:43:00,"BCE/Lagarde: Projeção econômica é incerta, com riscos negativos",6.056,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 10:43:00,Inflação deve subir temporariamente no 4TRI e empreso deve crescer lentamente,6.056,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 10:43:00,Não nos comprometemos com uma determinada trajetória de cortes de juros,6.056,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 10:43:00,"Relatório da Reforma Tributária será lida na CCJ do Senado na próxima segunda-feira, às 16h, informa o presidente da comissão Davi Alcolumbre",6.056,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 10:49:00,"Tributária será votada na CCJ na próxima quarta-feira, diz Alcolumbre",6.055,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-04 10:53:00,"Haddad fala ao vivo daqui a pouco ao Fórum Jota, o Brasil em 10 anos",6.0589,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
2024-12-04 10:54:00,Fed/Musalem: Relaxamento adicional para nível neutro será necessário para apoiar emprego,6.0556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2024-12-04 10:54:00,"Dependendo do cenário, podemos pausar ou acelerar ritmo de cortes",6.0556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2024-12-04 10:54:00,Nível restritivo de juros ainda é apropriado com inflação acima da meta de 2%; espero retorno à meta ao longo de dois anos,6.0556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2024-12-04 10:55:00,Fed/Musalem: Vejo moderação no crescimento dos EUA no longo prazo,6.0561,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2024-12-04 10:55:00,EMPRESAS: LWSA avança após dados de novembro,6.0561,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
